Channel,Time (s),Voltage (V)
CHANnel1,0.019100000000000006,2.8296
CHANnel1,0.019199999999999995,2.838933
CHANnel1,0.019299999999999998,2.788533
CHANnel1,0.0194,2.783733
CHANnel1,0.019500000000000003,2.838933
CHANnel1,0.019600000000000006,2.811466
CHANnel1,0.019699999999999995,2.8664
CHANnel1,0.019799999999999998,2.861866
CHANnel1,0.0199,2.811466
CHANnel1,0.020000000000000004,2.825066
CHANnel1,0.020100000000000007,2.8664
CHANnel1,0.020199999999999996,2.861866
CHANnel1,0.0203,2.811466
CHANnel1,0.0204,2.7792
CHANnel1,0.020500000000000004,2.8296
CHANnel1,0.020600000000000007,2.783733
CHANnel1,0.020699999999999996,2.838933
CHANnel1,0.0208,2.820533
CHANnel1,0.020900000000000002,2.9032
CHANnel1,0.021000000000000005,2.8664
CHANnel1,0.021099999999999994,2.944266
CHANnel1,0.021199999999999997,2.944266
CHANnel1,0.0213,2.889333
CHANnel1,0.021400000000000002,2.9168
CHANnel1,0.021500000000000005,2.838933
CHANnel1,0.021599999999999994,2.852533
CHANnel1,0.021699999999999997,2.793067
CHANnel1,0.0218,2.774666
CHANnel1,0.021900000000000003,2.825066
CHANnel1,0.022000000000000006,2.788533
CHANnel1,0.022099999999999995,2.838933
CHANnel1,0.022199999999999998,2.820533
CHANnel1,0.0223,2.8848
CHANnel1,0.022400000000000003,2.8984
CHANnel1,0.022500000000000006,2.857333
CHANnel1,0.022599999999999995,2.9032
CHANnel1,0.022699999999999998,2.852533
CHANnel1,0.0228,2.8984
CHANnel1,0.022900000000000004,2.852533
CHANnel1,0.023000000000000007,2.857333
CHANnel1,0.023099999999999996,2.912266
CHANnel1,0.0232,2.893866
CHANnel1,0.0233,2.8296
CHANnel1,0.023400000000000004,2.8664
CHANnel1,0.023500000000000007,2.806666
CHANnel1,0.023599999999999996,2.825066
CHANnel1,0.0237,2.7792
CHANnel1,0.0238,2.774666
CHANnel1,0.023900000000000005,2.843466
CHANnel1,0.024000000000000007,2.825066
CHANnel1,0.024099999999999996,2.8664
CHANnel1,0.0242,2.861866
CHANnel1,0.024300000000000002,2.926133
CHANnel1,0.024400000000000005,2.944266
CHANnel1,0.024499999999999994,2.9032
CHANnel1,0.024599999999999997,2.912266
CHANnel1,0.0247,2.861866
CHANnel1,0.024800000000000003,2.875466
CHANnel1,0.024900000000000005,2.788533
CHANnel1,0.024999999999999994,2.783733
CHANnel1,0.025099999999999997,2.8296
CHANnel1,0.0252,2.7976
CHANnel1,0.025300000000000003,2.838933
CHANnel1,0.025400000000000006,2.838933
CHANnel1,0.025499999999999995,2.793067
CHANnel1,0.025599999999999998,2.843466
CHANnel1,0.0257,2.802133
CHANnel1,0.025800000000000003,2.8344
CHANnel1,0.025900000000000006,2.788533
CHANnel1,0.025999999999999995,2.770133
CHANnel1,0.026099999999999998,2.8344
CHANnel1,0.0262,2.802133
CHANnel1,0.026300000000000004,2.861866
CHANnel1,0.026400000000000007,2.838933
CHANnel1,0.026499999999999996,2.9352
CHANnel1,0.0266,2.949066
CHANnel1,0.0267,2.9032
CHANnel1,0.026800000000000004,2.9352
CHANnel1,0.026900000000000007,2.8664
CHANnel1,0.026999999999999996,2.880266
CHANnel1,0.0271,2.820533
CHANnel1,0.027200000000000002,2.838933
CHANnel1,0.027300000000000005,2.7792
CHANnel1,0.027400000000000008,2.774666
CHANnel1,0.027499999999999997,2.8296
CHANnel1,0.0276,2.7976
CHANnel1,0.027700000000000002,2.8664
CHANnel1,0.027800000000000005,2.8664
CHANnel1,0.027899999999999994,2.9032
CHANnel1,0.027999999999999997,2.889333
CHANnel1,0.0281,2.857333
CHANnel1,0.028200000000000003,2.893866
CHANnel1,0.028300000000000006,2.857333
CHANnel1,0.028399999999999995,2.893866
CHANnel1,0.028499999999999998,2.843466
CHANnel1,0.0286,2.861866
CHANnel1,0.028700000000000003,2.889333
CHANnel1,0.028800000000000006,2.9032
CHANnel1,0.028899999999999995,2.8664
CHANnel1,0.028999999999999998,2.880266
CHANnel1,0.0291,2.825066
CHANnel1,0.029200000000000004,2.843466
CHANnel1,0.029300000000000007,2.774666
CHANnel1,0.029399999999999996,2.788533
CHANnel1,0.0295,2.8296
CHANnel1,0.0296,2.811466
CHANnel1,0.029700000000000004,2.875466
CHANnel1,0.029800000000000007,2.852533
CHANnel1,0.029899999999999996,2.921333
CHANnel1,0.03,2.9536
CHANnel1,0.030100000000000002,2.8984
CHANnel1,0.030200000000000005,2.930666
CHANnel1,0.030300000000000007,2.875466
CHANnel1,0.030399999999999996,2.870933
CHANnel1,0.0305,2.811466
CHANnel1,0.030600000000000002,2.783733
CHANnel1,0.030700000000000005,2.8296
CHANnel1,0.030800000000000008,2.8344
CHANnel1,0.030899999999999997,2.783733
CHANnel1,0.031,2.8344
CHANnel1,0.031100000000000003,2.783733
CHANnel1,0.031200000000000006,2.788533
CHANnel1,0.031299999999999994,2.8344
CHANnel1,0.0314,2.8296
CHANnel1,0.0315,2.783733
CHANnel1,0.0316,2.788533
CHANnel1,0.031700000000000006,2.843466
CHANnel1,0.031799999999999995,2.8296
CHANnel1,0.0319,2.889333
CHANnel1,0.032,2.857333
CHANnel1,0.032100000000000004,2.944266
CHANnel1,0.032200000000000006,2.944266
CHANnel1,0.032299999999999995,2.9032
CHANnel1,0.0324,2.921333
CHANnel1,0.0325,2.857333
CHANnel1,0.032600000000000004,2.8664
CHANnel1,0.03270000000000001,2.811466
CHANnel1,0.032799999999999996,2.8296
CHANnel1,0.0329,2.788533
CHANnel1,0.033,2.7976
CHANnel1,0.033100000000000004,2.8344
CHANnel1,0.03320000000000001,2.8344
CHANnel1,0.033299999999999996,2.889333
CHANnel1,0.0334,2.8984
CHANnel1,0.0335,2.8664
CHANnel1,0.033600000000000005,2.889333
CHANnel1,0.03370000000000001,2.848
CHANnel1,0.0338,2.8344
CHANnel1,0.0339,2.880266
CHANnel1,0.034,2.843466
CHANnel1,0.034100000000000005,2.875466
CHANnel1,0.03420000000000001,2.8344
CHANnel1,0.0343,2.880266
CHANnel1,0.0344,2.8344
CHANnel1,0.0345,2.907733
CHANnel1,0.034600000000000006,2.8984
CHANnel1,0.034699999999999995,2.843466
CHANnel1,0.0348,2.875466
CHANnel1,0.0349,2.7976
CHANnel1,0.035,2.788533
CHANnel1,0.035100000000000006,2.838933
CHANnel1,0.035199999999999995,2.806666
CHANnel1,0.0353,2.870933
CHANnel1,0.0354,2.843466
CHANnel1,0.035500000000000004,2.9352
CHANnel1,0.03560000000000001,2.880266
CHANnel1,0.035699999999999996,2.962666
CHANnel1,0.0358,2.926133
CHANnel1,0.0359,2.889333
CHANnel1,0.036000000000000004,2.893866
CHANnel1,0.03610000000000001,2.8296
CHANnel1,0.036199999999999996,2.838933
CHANnel1,0.0363,2.7976
CHANnel1,0.0364,2.8344
CHANnel1,0.036500000000000005,2.774666
CHANnel1,0.03660000000000001,2.820533
CHANnel1,0.036699999999999997,2.783733
CHANnel1,0.0368,2.8296
CHANnel1,0.0369,2.783733
CHANnel1,0.037000000000000005,2.820533
CHANnel1,0.03710000000000001,2.783733
CHANnel1,0.0372,2.7976
CHANnel1,0.0373,2.875466
CHANnel1,0.0374,2.843466
CHANnel1,0.037500000000000006,2.9168
CHANnel1,0.037599999999999995,2.880266
CHANnel1,0.0377,2.944266
CHANnel1,0.0378,2.939733
CHANnel1,0.0379,2.880266
CHANnel1,0.038000000000000006,2.9032
CHANnel1,0.038099999999999995,2.843466
CHANnel1,0.0382,2.8664
CHANnel1,0.0383,2.783733
CHANnel1,0.038400000000000004,2.770133
CHANnel1,0.038500000000000006,2.8296
CHANnel1,0.038599999999999995,2.788533
CHANnel1,0.0387,2.861866
CHANnel1,0.0388,2.843466
CHANnel1,0.038900000000000004,2.8984
CHANnel1,0.03900000000000001,2.857333
CHANnel1,0.039099999999999996,2.8984
CHANnel1,0.0392,2.880266
CHANnel1,0.0393,2.8296
CHANnel1,0.039400000000000004,2.852533
CHANnel1,0.03950000000000001,2.806666
CHANnel1,0.039599999999999996,2.8664
CHANnel1,0.0397,2.811466
CHANnel1,0.0398,2.811466
CHANnel1,0.039900000000000005,2.861866
CHANnel1,0.04000000000000001,2.852533
CHANnel1,0.0401,2.9032
CHANnel1,0.0402,2.912266
CHANnel1,0.0403,2.852533
CHANnel1,0.040400000000000005,2.880266
CHANnel1,0.04050000000000001,2.7976
CHANnel1,0.0406,2.816
CHANnel1,0.0407,2.7656
CHANnel1,0.0408,2.793067
CHANnel1,0.040900000000000006,2.857333
CHANnel1,0.040999999999999995,2.825066
CHANnel1,0.0411,2.912266
CHANnel1,0.0412,2.8848
CHANnel1,0.0413,2.9672
CHANnel1,0.041400000000000006,2.999466
CHANnel1,0.041499999999999995,2.939733
CHANnel1,0.0416,2.949066
CHANnel1,0.0417,2.8664
CHANnel1,0.041800000000000004,2.8984
CHANnel1,0.04190000000000001,2.806666
CHANnel1,0.041999999999999996,2.8344
CHANnel1,0.0421,2.783733
CHANnel1,0.0422,2.8296
CHANnel1,0.042300000000000004,2.783733
CHANnel1,0.04240000000000001,2.820533
CHANnel1,0.042499999999999996,2.7656
CHANnel1,0.0426,2.788533
CHANnel1,0.0427,2.8296
CHANnel1,0.042800000000000005,2.7976
CHANnel1,0.04290000000000001,2.8848
CHANnel1,0.043,2.857333
CHANnel1,0.0431,2.921333
CHANnel1,0.0432,2.893866
CHANnel1,0.043300000000000005,2.944266
CHANnel1,0.04340000000000001,2.926133
CHANnel1,0.0435,2.870933
CHANnel1,0.0436,2.889333
CHANnel1,0.0437,2.8296
CHANnel1,0.043800000000000006,2.852533
CHANnel1,0.04390000000000001,2.783733
CHANnel1,0.044,2.774666
CHANnel1,0.0441,2.838933
CHANnel1,0.0442,2.806666
CHANnel1,0.044300000000000006,2.870933
CHANnel1,0.044399999999999995,2.8984
CHANnel1,0.0445,2.843466
CHANnel1,0.0446,2.889333
CHANnel1,0.044700000000000004,2.838933
CHANnel1,0.044800000000000006,2.861866
CHANnel1,0.044899999999999995,2.816
CHANnel1,0.045,2.802133
CHANnel1,0.0451,2.843466
CHANnel1,0.045200000000000004,2.811466
CHANnel1,0.04530000000000001,2.857333
CHANnel1,0.045399999999999996,2.811466
CHANnel1,0.0455,2.880266
CHANnel1,0.0456,2.852533
CHANnel1,0.045700000000000005,2.889333
CHANnel1,0.04580000000000001,2.8984
CHANnel1,0.045899999999999996,2.857333
CHANnel1,0.046,2.889333
CHANnel1,0.0461,2.806666
CHANnel1,0.046200000000000005,2.811466
CHANnel1,0.04630000000000001,2.783733
CHANnel1,0.0464,2.788533
CHANnel1,0.0465,2.843466
CHANnel1,0.0466,2.8344
CHANnel1,0.046700000000000005,2.8984
CHANnel1,0.04680000000000001,2.880266
CHANnel1,0.0469,2.9352
CHANnel1,0.047,2.949066
CHANnel1,0.0471,2.8984
CHANnel1,0.047200000000000006,2.921333
CHANnel1,0.04730000000000001,2.852533
CHANnel1,0.0474,2.870933
CHANnel1,0.0475,2.806666
CHANnel1,0.0476,2.838933
CHANnel1,0.047700000000000006,2.788533
CHANnel1,0.047799999999999995,2.8344
CHANnel1,0.0479,2.788533
CHANnel1,0.048,2.783733
CHANnel1,0.048100000000000004,2.843466
CHANnel1,0.04820000000000001,2.788533
CHANnel1,0.048299999999999996,2.848
CHANnel1,0.0484,2.8344
CHANnel1,0.0485,2.8984
CHANnel1,0.048600000000000004,2.875466
CHANnel1,0.04870000000000001,2.944266
CHANnel1,0.048799999999999996,2.939733
CHANnel1,0.0489,2.8984
CHANnel1,0.049,2.926133
CHANnel1,0.049100000000000005,2.861866
CHANnel1,0.04920000000000001,2.889333
CHANnel1,0.0493,2.8296
CHANnel1,0.0494,2.857333
CHANnel1,0.0495,2.7976
CHANnel1,0.049600000000000005,2.7792
CHANnel1,0.04970000000000001,2.843466
CHANnel1,0.0498,2.843466
CHANnel1,0.0499,2.880266
CHANnel2,-0.05,5.117066
CHANnel2,-0.0499,5.149066
CHANnel2,-0.049800000000000004,5.112533
CHANnel2,-0.0497,5.153599
CHANnel2,-0.049600000000000005,5.153599
CHANnel2,-0.0495,5.085066
CHANnel2,-0.0494,5.121866
CHANnel2,-0.049300000000000004,5.044
CHANnel2,-0.0492,5.053066
CHANnel2,-0.049100000000000005,5.139999
CHANnel2,-0.049,5.121866
CHANnel2,-0.048900000000000006,5.213066
CHANnel2,-0.0488,5.226933
CHANnel2,-0.0487,5.181066
CHANnel2,-0.048600000000000004,5.204
CHANnel2,-0.0485,5.121866
CHANnel2,-0.048400000000000006,5.144533
CHANnel2,-0.0483,5.030399
CHANnel2,-0.0482,5.062399
CHANnel2,-0.048100000000000004,4.970933
CHANnel2,-0.048,4.957066
CHANnel2,-0.047900000000000005,5.053066
CHANnel2,-0.0478,5.039466
CHANnel2,-0.047700000000000006,5.199466
CHANnel2,-0.0476,5.1904
CHANnel2,-0.0475,5.263466
CHANnel2,-0.047400000000000005,5.277066
CHANnel2,-0.0473,5.2224
CHANnel2,-0.047200000000000006,5.226933
CHANnel2,-0.0471,5.268
CHANnel2,-0.047,5.272533
CHANnel2,-0.046900000000000004,5.204
CHANnel2,-0.0468,5.2224
CHANnel2,-0.046700000000000005,5.258933
CHANnel2,-0.0466,5.258933
CHANnel2,-0.0465,5.135466
CHANnel2,-0.046400000000000004,5.144533
CHANnel2,-0.0463,5.030399
CHANnel2,-0.046200000000000005,5.039466
CHANnel2,-0.0461,4.970933
CHANnel2,-0.046,4.98
CHANnel2,-0.0459,5.103466
CHANnel2,-0.0458,5.071466
CHANnel2,-0.045700000000000005,5.149066
CHANnel2,-0.0456,5.1264
CHANnel2,-0.0455,5.213066
CHANnel2,-0.0454,5.1904
CHANnel2,-0.0453,5.226933
CHANnel2,-0.045200000000000004,5.199466
CHANnel2,-0.0451,5.112533
CHANnel2,-0.045000000000000005,5.144533
CHANnel2,-0.0449,5.062399
CHANnel2,-0.0448,5.048533
CHANnel2,-0.044700000000000004,5.112533
CHANnel2,-0.0446,5.080533
CHANnel2,-0.044500000000000005,5.153599
CHANnel2,-0.0444,5.121866
CHANnel2,-0.044300000000000006,5.176533
CHANnel2,-0.0442,5.176533
CHANnel2,-0.0441,5.121866
CHANnel2,-0.044000000000000004,5.153599
CHANnel2,-0.0439,5.062399
CHANnel2,-0.043800000000000006,5.044
CHANnel2,-0.0437,5.098933
CHANnel2,-0.0436,5.076
CHANnel2,-0.043500000000000004,5.121866
CHANnel2,-0.0434,5.121866
CHANnel2,-0.043300000000000005,5.2224
CHANnel2,-0.0432,5.231466
CHANnel2,-0.0431,5.162933
CHANnel2,-0.043000000000000003,5.181066
CHANnel2,-0.0429,5.121866
CHANnel2,-0.042800000000000005,5.139999
CHANnel2,-0.0427,5.034933
CHANnel2,-0.0426,5.039466
CHANnel2,-0.0425,4.970933
CHANnel2,-0.0424,4.9664
CHANnel2,-0.042300000000000004,5.048533
CHANnel2,-0.0422,5.039466
CHANnel2,-0.0421,5.181066
CHANnel2,-0.042,5.194933
CHANnel2,-0.04190000000000001,5.268
CHANnel2,-0.041800000000000004,5.268
CHANnel2,-0.0417,5.2224
CHANnel2,-0.0416,5.226933
CHANnel2,-0.0415,5.258933
CHANnel2,-0.041400000000000006,5.2224
CHANnel2,-0.0413,5.263466
CHANnel2,-0.0412,5.226933
CHANnel2,-0.041100000000000005,5.258933
CHANnel2,-0.041,5.245066
CHANnel2,-0.040900000000000006,5.112533
CHANnel2,-0.0408,5.121866
CHANnel2,-0.0407,5.021066
CHANnel2,-0.040600000000000004,5.062399
CHANnel2,-0.0405,4.9664
CHANnel2,-0.040400000000000005,4.98
CHANnel2,-0.0403,5.089866
CHANnel2,-0.0402,5.062399
CHANnel2,-0.040100000000000004,5.144533
CHANnel2,-0.04,5.135466
CHANnel2,-0.039900000000000005,5.204
CHANnel2,-0.0398,5.181066
CHANnel2,-0.0397,5.231466
CHANnel2,-0.0396,5.208533
CHANnel2,-0.0395,5.130933
CHANnel2,-0.039400000000000004,5.130933
CHANnel2,-0.0393,5.053066
CHANnel2,-0.0392,5.044
CHANnel2,-0.0391,5.103466
CHANnel2,-0.039,5.089866
CHANnel2,-0.038900000000000004,5.149066
CHANnel2,-0.0388,5.144533
CHANnel2,-0.0387,5.103466
CHANnel2,-0.0386,5.153599
CHANnel2,-0.038500000000000006,5.112533
CHANnel2,-0.038400000000000004,5.144533
CHANnel2,-0.0383,5.066933
CHANnel2,-0.038200000000000005,5.098933
CHANnel2,-0.0381,5.048533
CHANnel2,-0.038000000000000006,5.076
CHANnel2,-0.0379,5.144533
CHANnel2,-0.0378,5.144533
CHANnel2,-0.037700000000000004,5.231466
CHANnel2,-0.0376,5.213066
CHANnel2,-0.037500000000000006,5.144533
CHANnel2,-0.0374,5.176533
CHANnel2,-0.0373,5.107999
CHANnel2,-0.037200000000000004,5.117066
CHANnel2,-0.0371,5.002933
CHANnel2,-0.037000000000000005,5.030399
CHANnel2,-0.0369,4.961866
CHANnel2,-0.0368,4.984533
CHANnel2,-0.0367,5.085066
CHANnel2,-0.0366,5.112533
CHANnel2,-0.036500000000000005,5.236
CHANnel2,-0.0364,5.213066
CHANnel2,-0.0363,5.258933
CHANnel2,-0.0362,5.204
CHANnel2,-0.0361,5.258933
CHANnel2,-0.036000000000000004,5.194933
CHANnel2,-0.0359,5.258933
CHANnel2,-0.0358,5.240533
CHANnel2,-0.0357,5.199466
CHANnel2,-0.0356,5.204
CHANnel2,-0.035500000000000004,5.258933
CHANnel2,-0.0354,5.249599
CHANnel2,-0.0353,5.153599
CHANnel2,-0.0352,5.153599
CHANnel2,-0.035100000000000006,5.066933
CHANnel2,-0.035,5.066933
CHANnel2,-0.0349,4.9664
CHANnel2,-0.034800000000000005,4.984533
CHANnel2,-0.0347,5.053066
CHANnel2,-0.034600000000000006,5.053066
CHANnel2,-0.0345,5.130933
CHANnel2,-0.0344,5.117066
CHANnel2,-0.0343,5.176533
CHANnel2,-0.0342,5.176533
CHANnel2,-0.034100000000000005,5.231466
CHANnel2,-0.034,5.226933
CHANnel2,-0.0339,5.1584
CHANnel2,-0.033800000000000004,5.144533
CHANnel2,-0.0337,5.066933
CHANnel2,-0.033600000000000005,5.089866
CHANnel2,-0.0335,5.039466
CHANnel2,-0.0334,5.053066
CHANnel2,-0.0333,5.107999
CHANnel2,-0.0332,5.112533
CHANnel2,-0.033100000000000004,5.071466
CHANnel2,-0.033,5.107999
CHANnel2,-0.0329,5.057866
CHANnel2,-0.0328,5.107999
CHANnel2,-0.03270000000000001,5.062399
CHANnel2,-0.032600000000000004,5.057866
CHANnel2,-0.0325,5.144533
CHANnel2,-0.0324,5.098933
CHANnel2,-0.0323,5.185599
CHANnel2,-0.032200000000000006,5.181066
CHANnel2,-0.032100000000000004,5.236
CHANnel2,-0.032,5.213066
CHANnel2,-0.0319,5.144533
CHANnel2,-0.0318,5.1584
CHANnel2,-0.031700000000000006,5.066933
CHANnel2,-0.0316,5.089866
CHANnel2,-0.0315,4.993866
CHANnel2,-0.0314,4.970933
CHANnel2,-0.0313,5.030399
CHANnel2,-0.031200000000000002,5.016533
CHANnel2,-0.031100000000000003,5.176533
CHANnel2,-0.031000000000000003,5.181066
CHANnel2,-0.0309,5.249599
CHANnel2,-0.0308,5.268
CHANnel2,-0.0307,5.204
CHANnel2,-0.030600000000000002,5.2224
CHANnel2,-0.030500000000000003,5.181066
CHANnel2,-0.030400000000000003,5.213066
CHANnel2,-0.0303,5.1584
CHANnel2,-0.0302,5.199466
CHANnel2,-0.030100000000000002,5.1584
CHANnel2,-0.030000000000000002,5.1584
CHANnel2,-0.029900000000000003,5.249599
CHANnel2,-0.0298,5.268
CHANnel2,-0.0297,5.204
CHANnel2,-0.0296,5.240533
CHANnel2,-0.029500000000000002,5.139999
CHANnel2,-0.029400000000000003,5.098933
CHANnel2,-0.029300000000000003,4.952533
CHANnel2,-0.0292,4.970933
CHANnel2,-0.0291,5.044
CHANnel2,-0.029,5.034933
CHANnel2,-0.028900000000000002,5.098933
CHANnel2,-0.028800000000000003,5.098933
CHANnel2,-0.028700000000000003,5.1904
CHANnel2,-0.0286,5.167466
CHANnel2,-0.0285,5.236
CHANnel2,-0.0284,5.236
CHANnel2,-0.028300000000000002,5.171999
CHANnel2,-0.028200000000000003,5.194933
CHANnel2,-0.028100000000000003,5.089866
CHANnel2,-0.028,5.107999
CHANnel2,-0.0279,5.066933
CHANnel2,-0.027800000000000002,5.044
CHANnel2,-0.027700000000000002,5.085066
CHANnel2,-0.027600000000000003,5.044
CHANnel2,-0.0275,5.085066
CHANnel2,-0.0274,5.089866
CHANnel2,-0.0273,5.053066
CHANnel2,-0.027200000000000002,5.034933
CHANnel2,-0.027100000000000003,5.103466
CHANnel2,-0.027000000000000003,5.089866
CHANnel2,-0.0269,5.176533
CHANnel2,-0.0268,5.162933
CHANnel2,-0.0267,5.208533
CHANnel2,-0.026600000000000002,5.231466
CHANnel2,-0.026500000000000003,5.171999
CHANnel2,-0.026400000000000003,5.181066
CHANnel2,-0.0263,5.107999
CHANnel2,-0.0262,5.117066
CHANnel2,-0.0261,5.039466
CHANnel2,-0.026000000000000002,5.057866
CHANnel2,-0.025900000000000003,4.984533
CHANnel2,-0.0258,4.970933
CHANnel2,-0.0257,5.076
CHANnel2,-0.0256,5.076
CHANnel2,-0.025500000000000002,5.213066
CHANnel2,-0.025400000000000002,5.2224
CHANnel2,-0.025300000000000003,5.277066
CHANnel2,-0.0252,5.236
CHANnel2,-0.0251,5.167466
CHANnel2,-0.025,5.139999
CHANnel2,-0.024900000000000002,5.185599
CHANnel2,-0.024800000000000003,5.185599
CHANnel2,-0.024700000000000003,5.135466
CHANnel2,-0.0246,5.181066
CHANnel2,-0.0245,5.121866
CHANnel2,-0.0244,5.153599
CHANnel2,-0.024300000000000002,5.226933
CHANnel2,-0.024200000000000003,5.226933
CHANnel2,-0.0241,5.258933
CHANnel2,-0.024,5.245066
CHANnel2,-0.0239,5.176533
CHANnel2,-0.0238,5.199466
CHANnel2,-0.023700000000000002,5.007466
CHANnel2,-0.023600000000000003,4.970933
CHANnel2,-0.0235,5.021066
CHANnel2,-0.0234,5.021066
CHANnel2,-0.0233,5.089866
CHANnel2,-0.023200000000000002,5.080533
CHANnel2,-0.023100000000000002,5.167466
CHANnel2,-0.023000000000000003,5.167466
CHANnel2,-0.0229,5.226933
CHANnel2,-0.0228,5.236
CHANnel2,-0.0227,5.171999
CHANnel2,-0.022600000000000002,5.1904
CHANnel2,-0.022500000000000003,5.117066
CHANnel2,-0.0224,5.1264
CHANnel2,-0.0223,5.048533
CHANnel2,-0.0222,5.085066
CHANnel2,-0.0221,5.053066
CHANnel2,-0.022000000000000002,5.085066
CHANnel2,-0.021900000000000003,5.044
CHANnel2,-0.0218,5.085066
CHANnel2,-0.0217,5.044
CHANnel2,-0.0216,5.044
CHANnel2,-0.021500000000000002,5.103466
CHANnel2,-0.021400000000000002,5.089866
CHANnel2,-0.021300000000000003,5.199466
CHANnel2,-0.0212,5.167466
CHANnel2,-0.0211,5.236
CHANnel2,-0.021,5.236
CHANnel2,-0.020900000000000002,5.149066
CHANnel2,-0.020800000000000003,5.167466
CHANnel2,-0.0207,5.089866
CHANnel2,-0.0206,5.098933
CHANnel2,-0.0205,5.016533
CHANnel2,-0.0204,5.030399
CHANnel2,-0.020300000000000002,4.970933
CHANnel2,-0.020200000000000003,4.984533
CHANnel2,-0.0201,5.121866
CHANnel2,-0.02,5.1264
CHANnel2,-0.0199,5.254399
CHANnel2,-0.0198,5.268
CHANnel2,-0.019700000000000002,5.217599
CHANnel2,-0.019600000000000003,5.213066
CHANnel2,-0.0195,5.1584
CHANnel2,-0.0194,5.167466
CHANnel2,-0.0193,5.121866
CHANnel2,-0.019200000000000002,5.153599
CHANnel2,-0.019100000000000002,5.1264
CHANnel2,-0.019000000000000003,5.1584
CHANnel2,-0.0189,5.130933
CHANnel2,-0.0188,5.139999
CHANnel2,-0.0187,5.217599
CHANnel2,-0.0186,5.217599
CHANnel2,-0.018500000000000003,5.272533
CHANnel2,-0.0184,5.254399
CHANnel2,-0.018300000000000004,5.199466
CHANnel2,-0.0182,5.181066
CHANnel2,-0.018099999999999998,4.984533
CHANnel2,-0.018000000000000002,4.943466
CHANnel2,-0.0179,5.021066
CHANnel2,-0.017800000000000003,4.9984
CHANnel2,-0.0177,5.089866
CHANnel2,-0.017600000000000005,5.066933
CHANnel2,-0.0175,5.162933
CHANnel2,-0.0174,5.1584
CHANnel2,-0.017300000000000003,5.213066
CHANnel2,-0.0172,5.199466
CHANnel2,-0.017100000000000004,5.226933
CHANnel2,-0.017,5.213066
CHANnel2,-0.0169,5.112533
CHANnel2,-0.016800000000000002,5.135466
CHANnel2,-0.0167,5.076
CHANnel2,-0.016600000000000004,5.053066
CHANnel2,-0.0165,5.098933
CHANnel2,-0.016399999999999998,5.085066
CHANnel2,-0.016300000000000002,5.044
CHANnel2,-0.0162,5.094399
CHANnel2,-0.016100000000000003,5.039466
CHANnel2,-0.016,5.048533
CHANnel2,-0.015900000000000004,5.139999
CHANnel2,-0.0158,5.1264
CHANnel2,-0.0157,5.213066
CHANnel2,-0.015600000000000003,5.176533
CHANnel2,-0.0155,5.2224
CHANnel2,-0.015400000000000004,5.226933
CHANnel2,-0.015300000000000001,5.153599
CHANnel2,-0.015199999999999998,5.162933
CHANnel2,-0.015100000000000002,5.098933
CHANnel2,-0.015,5.121866
CHANnel2,-0.014900000000000004,5.021066
CHANnel2,-0.0148,5.039466
CHANnel2,-0.014699999999999998,4.970933
CHANnel2,-0.014600000000000002,5.007466
CHANnel2,-0.014499999999999999,5.167466
CHANnel2,-0.014400000000000003,5.1584
CHANnel2,-0.0143,5.268
CHANnel2,-0.014200000000000004,5.258933
CHANnel2,-0.014100000000000001,5.185599
CHANnel2,-0.013999999999999999,5.181066
CHANnel2,-0.013900000000000003,5.135466
CHANnel2,-0.0138,5.144533
CHANnel2,-0.013700000000000004,5.112533
CHANnel2,-0.013600000000000001,5.135466
CHANnel2,-0.013499999999999998,5.098933
CHANnel2,-0.013400000000000002,5.117066
CHANnel2,-0.0133,5.144533
CHANnel2,-0.013200000000000003,5.112533
CHANnel2,-0.0131,5.226933
CHANnel2,-0.012999999999999998,5.204
CHANnel2,-0.012900000000000002,5.258933
CHANnel2,-0.012799999999999999,5.263466
CHANnel2,-0.012700000000000003,5.167466
CHANnel2,-0.0126,5.139999
CHANnel2,-0.012500000000000004,4.975466
CHANnel2,-0.012400000000000001,4.970933
CHANnel2,-0.012299999999999998,5.021066
CHANnel2,-0.012200000000000003,5.007466
CHANnel2,-0.0121,5.089866
CHANnel2,-0.012000000000000004,5.062399
CHANnel2,-0.0119,5.171999
CHANnel2,-0.011799999999999998,5.153599
CHANnel2,-0.011700000000000002,5.226933
CHANnel2,-0.0116,5.2224
CHANnel2,-0.011500000000000003,5.176533
CHANnel2,-0.0114,5.199466
CHANnel2,-0.011299999999999998,5.130933
CHANnel2,-0.011200000000000002,5.1584
CHANnel2,-0.011099999999999999,5.053066
CHANnel2,-0.011000000000000003,5.089866
CHANnel2,-0.0109,5.053066
CHANnel2,-0.010800000000000004,5.039466
CHANnel2,-0.010700000000000001,5.094399
CHANnel2,-0.010599999999999998,5.089866
CHANnel2,-0.010500000000000002,5.039466
CHANnel2,-0.0104,5.071466
CHANnel2,-0.010300000000000004,5.135466
CHANnel2,-0.0102,5.135466
CHANnel2,-0.010099999999999998,5.204
CHANnel2,-0.010000000000000002,5.181066
CHANnel2,-0.009899999999999999,5.226933
CHANnel2,-0.009800000000000003,5.2224
CHANnel2,-0.0097,5.153599
CHANnel2,-0.009599999999999997,5.1584
CHANnel2,-0.009500000000000001,5.089866
CHANnel2,-0.009399999999999999,5.085066
